MST_UNIT_30614_NAME^Swift Katana Toutetsu^สวิฟคาตานะโทเทสสึ^Katana Cepat Toutetsu^Swift Katana Toutetsu^Katana Rauda Toutetsu^Toutetsu da Katana Ágil
MST_UNIT_40594_NAME^Shadow Scroll Kagura^ชาโดวสครอลคางุระ^Gulir Bayangan Kagura^Shadow Scroll Kagura^Pergamino Sombrío Kagura^Kagura Pergaminho Sombra
MST_UNIT_50744_NAME^Robotic Wings Sixgear^โรโบติควิงส์ซิกเกียร์^Sayap Robotik Sixgear^Robotic Wings Sixgear^Alas Robóticas Sixgear^Sixgear da Asa-robô
MST_UNIT_60754_NAME^Dark Armor Reis^ดาร์คอาร์เมอร์เรธ^Zirah Gelap Wraith^Dark Armor Reis^Armadura Oscura Wraith^Wraith Couraça Sombria
MST_UNIT_10674_NAME^Strong Flame Griff^สตรอง เฟลม กริฟ^Api Kuat Griff^Strong Flame Griff^Llama Furiosa Griff^Griff Chama Ardente
MST_UNIT_20634_NAME^Lapis Princess Iris^ลาพิส พรินเซส ไอริส^Putri Lapis Iris^Lapis Princess Iris^Princesa Celeste Iris^Iris Princesa Lápis
MST_UNIT_30624_NAME^Green Sparkle Libera^กรีน สปาร์คเคิล ลิเบร่า^Kilau Hijau Libera^Green Sparkle Libera^Chispa Verde Libera^Libera da Fagulha Verde
MST_UNIT_40604_NAME^Thunder Pole Rhoa^ธันเดอร์ โพล โรห์อา^Tiang Guntur Rhoa^Thunder Pole Rhoa^Bastón Tormentoso Rhoa^Rhoa do Bastão de Trovão
MST_UNIT_50754_NAME^Noble Cavalier Krantz^โนเบิล คาวาลิเออร์ ครานซ์^Ningrat Berkuda Krantz^Noble Cavalier Krantz^Caballero Noble Krantz^Krantz Cavaleiro Nobre
MST_UNIT_60764_NAME^Dark Snake Kafka^ดาร์ก สเนค คาฟก้า^Ular Gelap Kafka^Dark Snake Kafka^Serpiente Oscura Kafka^Kafka Serpente Obscura
MST_UNIT_10684_NAME^Dark Fire Rineth^ดาร์คไฟเออร์ริเนธ^Api Gelap Rineth^Dark Fire Rineth^Fuego oscuro Rineth^Rineth Fogo Sombrio
MST_UNIT_20644_NAME^Aqua Wand Quartz^อควา แวนด์ ควอตซ์^Tongkat Aqua Quartz^Aqua Wand Quartz^Vara acuática Quartz^Quartzo Hidrovarinha
MST_UNIT_30634_NAME^Earth Blade Duran^เอิร์ธ เบลด ดุรัน^Bilah Bumi Duran^Earth Blade Duran^Hoja térrea Duran^Duran Lâmina da Terra
MST_UNIT_40614_NAME^Bolt Axe Mahalu^โบล์ท แอ็กซ์ มาฮาลู^Kapak Petir Mahalu^Bolt Axe Mahalu^Hacha del relámpago Mahalu^Mahalu Machado-relâmpago
MST_UNIT_50764_NAME^Heavenly Lance Nadore^เฮฟเวนลี่ แลนซ์ นาโดเระ^Tombak Surgawi Nadore^Heavenly Lance Nadore^Lanza celestial Nadore^Nadore da Lança dos Céus
MST_UNIT_60774_NAME^Shadow Collector Charis^ชาโดว คอลเลคเตอร์ ชาริส^Kolektor Bayangan Charis^Shadow Collector Charis^Recolectora sombría Charis^Charis Colecionador de Sombras
MST_SKILLS_10011_NAME^Flare Ride^แฟร์ไรด์^Naik Lidah Api^Bùng sáng ^Llamarada^Labaredas
MST_SKILLS_10030_NAME^Gnawing Flame^นอว์วิ่งเฟรม^Kobaran Gerogot^Ngọn hỏa đang lan đến ^Llama lacerante^Dentada Flamejante
MST_SKILLS_10092_NAME^Fire Breath^ไฟเออร์บรีธ^Napas Api^Phun hỏa ^Aliento de fuego^Baforada de Fogo
MST_SKILLS_10093_NAME^Mega Breath^เมก้าบรีธ^Napas Mega^Phun hỏa lớn ^Aliento abrasador^Mega Baforada
MST_SKILLS_10094_NAME^Gehenna Breath^เกีเฮนนาเบรธ^Napas Gehenna^Hơi thở Gehenna^Aliento de Gehenna^Baforada da Gehenna
MST_SKILLS_10102_NAME^Dragon's Expulsion^ดราก้อนเอ็กพอลชั่น^Pengusiran Naga^Rồng phun hỏa ^Erupción dragontina^Extinção Dracônica
MST_SKILLS_10103_NAME^Dragon's Execution^ดราก้อนเอ็กคิวชั่น^Eksekusi Naga^Rồng hành động ^Ejecución dragontina^Execução Dracônica
MST_SKILLS_10104_NAME^Dragon's Demise^ดราก้อนดีไมส์^Kematian Naga^Tàn tích của rồng^Deceso del dragón^Morte do Dragão
MST_SKILLS_10112_NAME^Burning Feather^เบิร์นนิ่งฟีเตอร์^Bulu Terbakar^Lông cháy ^Pluma ígnea^Penas Flamejantes
MST_SKILLS_10113_NAME^Ignited Feather^อิกไนท์ฟีเตอร์^Bulu Tersulut^lông bắt hỏa ^Pluma candente^Penas Ardentes
MST_SKILLS_10114_NAME^Phoenix Feather^ฟินิกซ์ฟีเตอร์^Bulu Phoenix^lông Phoenix ^Pluma de fénix^Penas da Fênix
MST_SKILLS_10122_NAME^Blazing Inferno^เบลดซิ่งอินเฟอร์โน^Inferno Membara^Địa ngục rực hỏa ^Infierno calcinador^Inferno Flamejante
MST_SKILLS_10123_NAME^Prometheus Burn^โพมีเทียสเบิร์น^Bakaran Prometheus^Ngọn hỏa Pro-mê-tê^Fuego de Prometeo^Chamas de Prometeu
MST_SKILLS_10124_NAME^Anguish Blade^แองกวิชเบลด^Pisau Kemarahan^Ngọn hỏa đau đớn ^Corte angustioso^Lâmina da Angústia
MST_SKILLS_10152_NAME^Lovely Cooking^เลิฟลี่คุ๊กกิ้ง^Masakan Cantik^Nấu ăn ngon ^Banquete delicioso^Receita Amável
MST_SKILLS_10153_NAME^Hearty Dish^ฮาร์ทตี้ดิช^Makanan Enak^Món ăn thịnh soạn ^Menú saludable^Prato Farto
MST_SKILLS_10154_NAME^Gourmet Dish^กรูเมต์ดิซ^Hidangan Gourmet^Người sành ăn ^Especialidad de la casa^Receita Gourmet
MST_SKILLS_10162_NAME^Burning Spirit^เบิร์นนิ่งสปิริต^Roh Terbakar^Tinh thần rực hỏa ^Espíritu llameante^Espírito em Chamas
MST_SKILLS_10163_NAME^Flaming Spirit^เฟรมมิ่งสปิริต^Roh Berkobar^Tinh thần bùng cháy ^Espíritu ardiente^Espírito Flamejante
MST_SKILLS_10164_NAME^Blazing Spirit^บลาสซิ่งสปิริต^Jiwa Membara^Tinh thần hỏa ^Espíritu abrasador^Espírito Escaldante
MST_SKILLS_10212_NAME^Dragon Shout^ดราก้อนเช้าท์^Teriakan Naga^Rồng gầm rống^Grito dragontino^Grito do Dragão
MST_SKILLS_10213_NAME^Dragon Scream^ดราก้อนสกรีม^Teriakan Naga^Tiếng thét của rồng^Alarido dragontino^Urro do Dragão
MST_SKILLS_10214_NAME^Dragon Rage^ดราก้อนเรจ^Kemarahan Naga^Cơn thịnh nộ của rồng^Furia dragontina^Fúria do Dragão
MST_SKILLS_10253_NAME^Flame Changer^เฟรมเช้นเจอร์^Pengubah Api^Thay đổi ngọn lửa^Cambiallamas^Chamas da Mudança
MST_SKILLS_10254_NAME^Ignite Changer^อิกไนท์เชนเจอร์^Pengubah Pemantik^Thay đổi kích hỏa^Cambiafuegos^Ignição
MST_SKILLS_10273_NAME^Somber Claymore^ซอมเบอร์เครมอร์^Claymore Suram^Đại kiếm Somber^Montante sombrío^Claymore Sombrio
MST_SKILLS_10274_NAME^Kagutsuki^คางุซึกิ^Kagutsuki^Kagutsuki^Kagutsuki^Kagutsuki
MST_SKILLS_10283_NAME^Demon Cremation^เดม่อนครีเมชั่น^Kremasi Setan^Hỏa thiêu ma quỷ^Cremación demoníaca^Cremação Demoníaca
MST_SKILLS_10284_NAME^Rakshasa Execution^รากษสเอ็กส์คิวชั่น^Eksekusi Raksasa^Hành quyết quỷ la sát^Ejecución de Rakshasa^Execução Rakshasa
MST_SKILLS_10333_NAME^Agressor Funnel^อะแกรสเซอร์ฟันเนล^Corong Agresor^Kênh xâm lược^Canalización agresiva^Funil Agressor
MST_SKILLS_10334_NAME^Fjord Luge^ฟยอร์ลูจจ์^Kereta Luncur Fyord^Xe trượt băng Fjord^Luge de fiordo^Trenó de Fjord
MST_SKILLS_10363_NAME^Dancing Sword^แดนซิ่งซอร์ด^Pedang Menari^Kiếm vũ^Espada danzante^Espada Dançante
MST_SKILLS_10364_NAME^Blazing Moves^เบลซซิ่งมูฟ^Gerakan Berkobar^Động tác cháy sáng^Maniobras abrasadoras^Movimentos Escaldantes
MST_SKILLS_10373_NAME^Curse One: Palica^เคิร์สวัน: พาลิคา^Kutuk Satu: Palica^Lời nguyền một: Palica^Maldición uno: Palica^Maldição Um: Palica
MST_SKILLS_10374_NAME^Curse Two: Lugana^เคิร์สทู: ลูกานา^Kutuk Dua: Lugana^Lời nguyền hai: Lugana^Maldición dos: Lugana^Maldição Dois: Lugana
MST_SKILLS_10443_NAME^Ablation by Sword^แอบเลชั่นบายซอร์ด^Ablasi oleh Pedang^Cắt bằng kiếm^Ablación con espada^Lâmina Ablativa
MST_SKILLS_10444_NAME^Gladius Noir^กลาดิอุสนัวร์^Gladius Noir^Gladius Noir^Gladio negro^Gladius Noir
MST_SKILLS_10463_NAME^King's Shield^คิงส์ชิลด์^Tameng Raja^Tấm khiên của Nhà vua^Escudo del rey^Escudo do Rei
MST_SKILLS_10464_NAME^Gods' Shield^ก็อดส์ชิลด์^Tameng Dewa^Tấm khiên của Chúa thần^Escudo divino^Escudo dos Deuses
MST_SKILLS_10493_NAME^Flame Dragon Spark^เฟลม ดราก้อน สปาร์ค^Percik Naga Api^Tia rồng lửa^Chispa dragón flamígero^Centelha do Dragão do Fogo
MST_SKILLS_10494_NAME^Flame Dragon Gleam^เฟลม ดราก้อน กลีม^Sinar Naga Api^Tia sáng rồng lửa^Destello de dragón flamígero^Brilho do Dragão do Fogo
MST_SKILLS_10503_NAME^Dragon Heal^ดราก้อน ฮีล^Pemulihan Naga^Hồi phục của Rồng^Sanación dragontina^Cura do Dragão
MST_SKILLS_10504_NAME^Dragon Relief^ดราก้อน รีลีฟ^Bantuan Naga^Giải vây của Rồng^Alivio dragontino^Alívio do Dragão
MST_SKILLS_10543_NAME^Flames of Lamentation^เฟลม ออฟ ลาเมนเทชั่น^Api Ratapan^Ngọn Lửa Khóc Than^Llamas del lamento^Chamas da lamentação
MST_SKILLS_10544_NAME^Flames of Despair^เฟลม ออฟ เดสแพร์^Api Putus Asa^Ngọn Lửa Tuyệt Vọng^Llamas de la desesperación^Chamas do desespero
MST_SKILLS_10553_NAME^Slashing Burn^สแลชชิ่ง เบิร์น^Bakar Sabet^Cháy ác liệt^Quemadura tajante^Fogo Cortante
MST_SKILLS_10554_NAME^Slashing Burst^สแลชชิ่ง เบิสต์^Ledakan Sabet^Nổ tung dữ dội^Explosión tajante^Explosão Cortante
MST_SKILLS_10583_NAME^Bracing Smash^เบรซซิ่ง สแมช^Menahan Hantaman ^Cú đánh cứng rắn^Azote vigorizante^Esmagamento Destruidor
MST_SKILLS_10584_NAME^Inferno Fall^อินเฟอโน่ ฟอล^Jatuh Neraka^Đòn giáng địa ngục^Caída infernal^Queda Infernal
MST_SKILLS_10594_NAME^Ignea Grudge^อิ๊กเนีย กรัดจ์^Dendam Ignea^Hận thù Ignea^Resentimiento de Ignea^Rancor de Ígnea
MST_SKILLS_10604_NAME^Flam Chaleur^ฟลาม ชาเลอร์^Flam Chaleur^Flam Chaleur^Flam Chaleur^Flam Chaleur
MST_SKILLS_10634_NAME^Massive Field^แมสซีฟ ฟิลด์^Ladang Masif^Chiến Trường Bao La^Campo gigante^Campo Flamejante
MST_SKILLS_10644_NAME^Furitto Calore^ฟูริทโต้ คาโล^Furitto Calore^Sức Nóng Furitto^Furitto Calore^Furitto Calore
MST_SKILLS_10664_NAME^Baerum Ignis^เบรั่ม อิกนิส^Baerum Ignis^Baerum Ignis^Ígneo de Baerum^Baerum Ignis
MST_SKILLS_10674_NAME^Fervent Edge^เฟอเวนท์ เอดจ์^Tepi Panas^Fervent Edge^Filo ferviente^Lâmina Fervente
MST_SKILLS_10684_NAME^Dark Crystal Shine^ดาร์ค คริสตัล ชายน์^Sinar Kristal Gelap^Dark Crystal Shine^Brillo del cristal oscuro^Brilho do Cristal Sombrio
MST_SKILLS_20011_NAME^Ethereal Blade^อีเธียเรียลเบลด^Bilah Halus^Thảm họa Apollonia^Filo etéreo^Lâmina Etérea
MST_SKILLS_20030_NAME^Gnawing Ice^นอร์วิ่งไอซ์^Es Gerogot^Băng tan ^Hielo lacerante^Dentada Gélida
MST_SKILLS_20092_NAME^Prism Shower^ปริซึมชาวเวอร์^Cucuran Prisma^Trận mưa lăng kính ^Lluvia de prismas^Prisma de Proteção
MST_SKILLS_20093_NAME^Miracle Shower^มิราเคิลชาวเวอร์^Cucuran Mukjizat^Trận mưa kì diệu ^Lluvia milagrosa^Milagre de Proteção
MST_SKILLS_20094_NAME^Planet Shower^พลาเนทชาวเวอร์^Planet Hujan^Trận mưa hành tinh^Lluvia planetaria^Tempestade Planetária
MST_SKILLS_20102_NAME^Frigid Combo^ฟริกิดคอมโบ^Kombo Dingin^Sự kết hợp nhạt nhẽo ^Combo helado^Combo Gélido
MST_SKILLS_20103_NAME^Royal Ice Blade^รอยัลไอซ์เบลด^Pisau Es Ningrat^hỏa băng hoàng gia ^Espada de témpano^Lâmina Real do Gelo
MST_SKILLS_20104_NAME^Glacier Crush^เกลเชอร์ครัช^Lumatan Gletser^Nghiền băng^Aplaste glacial^Esmagamento Glacial
MST_SKILLS_20112_NAME^Tidal Wave^ไทดอลเวฟ^Gelombang Ombak^Sóng thủy triều ^Maremoto^Maremoto
MST_SKILLS_20113_NAME^Maelstrom^เมลสตอร์ม^Badai Laut^Nước xoáy ^Vorágine^Maelstrom
MST_SKILLS_20114_NAME^Calamity Wave^คาลามิตี้เวฟ^Gelombang Bencana^Sóng tai họa ^Onda calamitosa^Vagalhão da Calamidade
MST_SKILLS_20122_NAME^Ocean Whirlpool^โอเชี่ยนเวิลด์พูล^Pusaran Air Laut^Vùng nước xoáy của đại dương ^Remolino acuático^Vórtice Oceânico
MST_SKILLS_20123_NAME^Tempest Gallows^เทมเพสแกลโลว^Prahara Tiang Gantung^Giá treo cổ hỗn loạn ^Tempestad extrema^Desastre da Tempestade
MST_SKILLS_20124_NAME^Cyclone Disaster^ไซโคลนดิสแอสเตอร์^Musibah Siklon^Thảm họa lốc xoáy ^Torrente demencial^Desasde do Ciclone
MST_SKILLS_20152_NAME^Aether Guard^เอเธอร์การ์ด^Penjaga Eter^Bảo vệ Aether^Defensa etérea^Guarda de Éter
MST_SKILLS_20153_NAME^Aether Shield^เอเธอร์ชิลด์^Tameng Eter^Tấm chắn Aether^Escudo etéreo^Escudo de Éter
MST_SKILLS_20154_NAME^Guardian Force^การืเดี้ยนฟอร์ซ^Kekuatan Penjaga^Lực lượng bảo vệ ^Fuerza vital^Força Guardiã
MST_SKILLS_20162_NAME^Solid Ice^โซลิดไอซ์^Es Solid^Băng cứng ^Hielo sólido^Gelo Sólido
MST_SKILLS_20163_NAME^Diamond Dust^ไดมอนดัสท์^Debu Berlian^Bụi kim cương ^Polvo de diamante^Pó de Diamante
MST_SKILLS_20164_NAME^Absolute Zero^แอ๊บโซลูทซีโร่^Nol Absolut^Số không tuyệt đối ^Helada bajo cero^Zero Absoluto
MST_SKILLS_20212_NAME^Crystal Bullet^คริสตัลบุลเล็ท^Peluru Kristal^Đạn pha lê^Bala cristalina^Bala de Cristal
MST_SKILLS_20213_NAME^Diamond Rebel^ไดมอนด์เรบเบิล^Pemberontak Berlian^Kim cương Rebel^Rebelión diamantina^Diamante Rebelde
MST_SKILLS_20214_NAME^Ancient Bullet^เอนเชี่ยนบุลเล็ท^Peluru Kuno^Đạn cổ xưa^Bala ancestral^Bala dos Anciões
MST_SKILLS_20253_NAME^Icicle Bright^ไอซ์สิเคิลไบรท์^Tetesan Es Terang^Icicle tươi sáng^Brillo del carámbano^Brilho do Gelo
MST_SKILLS_20254_NAME^Solar Cold^โซลาร์โคลด์^Dingin Surya^Giá lạnh từ năng lượng mặt trời^Frío solar^Frio Solar
MST_SKILLS_20273_NAME^Tera Guard^เทร่าการ์ด^Penjaga Tera^Cận vệ Tera^Guardia Tera^Guarda Tera
MST_SKILLS_20274_NAME^EX Guard^เอ็กซ์ การ์ด^Penjaga EX^Cận vệ EX^Guardia Ex^Guarda EX
MST_SKILLS_20283_NAME^Blizzard Seize^บริซซาร์ดซีซ^Rebut Badai Salju^Nắm giữ bão tuyết^Poder del granizo^Nevasca Mortal
MST_SKILLS_20284_NAME^Snow Constriction^สโนวคอนสตริคชั่น^Penyempitan Salju^Co cụm băng tuyết^Opresión nívea^Constrição de Neve
MST_SKILLS_20323_NAME^Molte Nix^มอลเต้นิกส์^Molte Nix^Molte Nix^Molte Nix^Molte Nix
MST_SKILLS_20324_NAME^Molte Anima^มอลเต้อนิม่า^Molte Anima^Molte Anima^Molte Anima^Molte Anima
MST_SKILLS_20353_NAME^Flood Horn^ฟลัดฮอร์น^Tanduk Banjir^Còi lũ^Cuerno de inundación^Chifre da Inundação
MST_SKILLS_20354_NAME^Atlantis^แอตแลนติส^Atlantis^Atlantis^Atlantis^Atlântida
MST_SKILLS_20363_NAME^Cyclone Oath^ไซโคลนโอธ^Sumpah Siklon^Lời thề giông bão^Juramento ciclónico^Juramento do Ciclone
MST_SKILLS_20364_NAME^Varna Rising^วาร์นาไรซิ่ง^Varna Naik^Varna dâng trào^Varna creciente^Varna Ascendente
MST_SKILLS_20433_NAME^Rogue Flash^โร๊กแฟลช^Flash Kasar^Tia Rogue^Destello veloz^Resplendor Bandido
MST_SKILLS_20434_NAME^Rogue Save^โร๊กเซฟ^Penyelamatan Kasar^Giải cứu Rogue^Salvada veloz^Bandido Salvador
MST_SKILLS_20453_NAME^Dark Impact^ดาร์คอิมแพคท์^Impak Gelap^Tác động Bóng Tối^Impacto oscuro^Impacto Sombrio
MST_SKILLS_20454_NAME^Dark Strike^ดาร์คสไตรค์^Serbuan Gelap^Đòn Bóng Tối^Golpe oscuro^Ataque Sombrio
MST_SKILLS_20473_NAME^Noble Sting^โนเบิล สติง^Sengatan Ningrat^Cú đâm xuất sắc^Picadura noble^Nobre Ferroada
MST_SKILLS_20474_NAME^Elegant Sting^เอเลแกนท์ สติง^Sengatan Elegan^Cú đâm tao nhã^Picadura elegante^Ferroada Elegante
MST_SKILLS_20483_NAME^Cruel Stream^ครูเอล สตรีม^Aliran Kejam^Luồng sáng tàn độc^Onda cruel^Tormenta Cruel
MST_SKILLS_20484_NAME^Ruthless Cascade^รุทเลส แคสเคด^Riam Keji^Đòn liên hoàn tàn nhẫn^Cascada despiadada^Cascata Impiedosa
MST_SKILLS_20513_NAME^Splash Gale^สแลช เกล^Topan Guyuran^Gió Tung Nước^Brisa húmeda^Ventania de respingos
MST_SKILLS_20514_NAME^Blue Storm^บลู สตอร์ม^Badai Biru^Bão Xanh^Tormenta azul^Tempestade do desespero
MST_SKILLS_20533_NAME^Acheron^อาเครอน^Acheron^Sông Acheron^Aquerón^Aqueronte
MST_SKILLS_20534_NAME^Avernus^อาเวอนัส^Avernus^Hồ Avernus^Averno^Averno
MST_SKILLS_20553_NAME^Soul Alchemy^โซล อัลคะมี่^Jiwa Alkimia^Thuật giả kim linh hồn^Alquimia de almas^Alquimia da Alma
MST_SKILLS_20554_NAME^Mist Elexia^มิสต์ อเล็กส์เซีย^Elexia Kabut^Elexia sương mù^Elexia nebulosa^Névoa Protetora
MST_SKILLS_20564_NAME^Forza Roll^ฟอร์ซ่า โรล^Gulungan Forza^Danh sách Forza^Giro de Forza^Rolo Forza
MST_SKILLS_20574_NAME^Glace Gleyre^Glace Gleyre^Glace Gleyre^Glace Gleyre^Glace Gleyre^Glace Gleyre
MST_SKILLS_20604_NAME^Ledo Blow^ลีโด้ โบลว^Pukulan Ledo^Đòn Ledo^Golpe de Ledo^Golpe de Ledo
MST_SKILLS_20614_NAME^Cool Flow^คูล โกลว^Aliran Sejuk^Luồng Chảy Lạnh Lẽo^Flujo frío^Fluxo Gélido
MST_SKILLS_20624_NAME^Atrithr^อาร์เทรอ^Atrithr^Atrithr^Atrithr^Atrithr
MST_SKILLS_20634_NAME^Ice Thorns^ไอซ์ ทอร์น^Duri Es^Ice Thorns^Espinas gélidas^Espinhos de Gelo
MST_SKILLS_20644_NAME^Adverse Wave^แอดเวิร์ส เวฟ^Gelombang Merugikan^Adverse Wave^Oleada adversa^Onda de Adversidade
MST_SKILLS_30011_NAME^Flash Gale^แฟลชเกล^Badai Flash^Cơn gió l chớp nhoáng ^Brisa veloz^Ventania Ofuscante
MST_SKILLS_30030_NAME^Gnawing Wood^นอว์วิ่งวู้ด^Kayu Gerogot^Gỗ ăn mòn ^Tierra lacerante^Dentada da Montanha
MST_SKILLS_30031_NAME^Wood Munch^วู้ดมั้นช์^Kunyah Kayu^Ngoạm gỗ ^Mordisco pétreo^Mordida da Montanha
MST_SKILLS_30092_NAME^Manalight Circle^มานาไลท์เซอร์เคิล^Lingkaran Terang Mana^Vòng tròn ánh sáng ^Círculo de maná^Círculo de Manaluz
MST_SKILLS_30093_NAME^Elemental Wall^อีเทอนอลวอล^Dinding Elemen^Bức tường mãnh liệt ^Muro elemental^Muralha Elemental
MST_SKILLS_30094_NAME^Grand Wall^แกรนด์วอลล์^Tembok Megah^Đại trường thành^Gran muralla^Muralha Grandiosa
MST_SKILLS_30102_NAME^Royal Slice^รอยัลสไลซ์^Irisan Ningrat^Lát cắt hoàng gia ^Espada real^Corte Real
MST_SKILLS_30103_NAME^Royal Slash^รอยัลสแลช^Sabetan Ningrat^Đường rạch hoàng gia ^Mandoble real^Cutilada Real
MST_SKILLS_30104_NAME^Royal Chop^รอยัลช็อป^Babatan Ningrat^Nhát chặt hoàng gia^Corte real^Golpe Real
MST_SKILLS_30112_NAME^Lucent Purge^ลูเซนเพิจ^Pembersihan Terang^Cuộc thanh trừng sáng chói ^Purga luminosa^Expurgo luminoso
MST_SKILLS_30113_NAME^Benevolence Purge^เบนเนโวเลนซ์เพิจ^Pembersihan Amal^Cuộc thanh trừng rộng lượng ^Purga benévola^Expurgo benevolente
MST_SKILLS_30114_NAME^God Purge^ก๊อดเพิช^Pembersihan Dewa^Cuộc thanh trừng thần thánh ^Purga divina^Expurgo Divino
MST_SKILLS_30122_NAME^Zafonic Bullet^ซาโฟนิกบุลเล็ท^Peluru Zafonik^Viên đạn Zafonic ^Bala zafónica^Rajada de Pedras
MST_SKILLS_30123_NAME^Genocidal Grit^จีโนสิดาลกริท^Kerikil Genosida^Hạt sỏi diệt chủng ^Salva genocida^Rajada de Rochas
MST_SKILLS_30124_NAME^Shining Zork^ไชน์นิ่งซอร์ค^Zork Bersinar^Zork tỏa sáng ^Tiroteo eterno^Genocídio Rochoso
MST_SKILLS_30152_NAME^Mirage Needle^มิราจนีดเดิ้ล^Jarum Oase^Chỏm núi ảo ảnh ^Aguja ilusoria^Agulha Miragem
MST_SKILLS_30153_NAME^Million Thrust^มิลเลี่ยนทรัสธ์^Jutaan Tusuk^Lực đẩy lớn ^Millón de estocadas^Estocada de Milhões
MST_SKILLS_30154_NAME^Heavy Riposte^เฮฟวี่ริปทอส^Balasan Berat^Phản công quyết liệt ^Réplica potente^Contragolpe Pesado
MST_SKILLS_30162_NAME^Grand Bash^แกรนด์แบช^Hantaman Besar^Cú đánh mạnh ^Golpe magistral^Golpe Grandioso
MST_SKILLS_30163_NAME^Astro Bash^แอสโทรแบช^Hantaman Bintang^Cú đánh vũ trụ ^Golpe astral^Golpe Astral
MST_SKILLS_30164_NAME^Grand Cross^แกรนด์ครอส^Salib Besar^Dấu lớn ^Cruz magistral^Cruzado Grandioso
MST_SKILLS_30212_NAME^Star Twins^สตาร์ทวิน^Kembar Bintang^Vì sao sinh đôi^Gemelos estelares^Vingança Divina
MST_SKILLS_30213_NAME^Twins Radiation^ทวินเรดิเอชั่น^Radiasi Kembar^Bức xạ kép^Radiación de gemelos^Radiação Divina
MST_SKILLS_30214_NAME^Southern Cross^เซาท์เธิร์นครอส^Bintang Pari^Chữ thập phương nam^Cruz del sur^Cruzeiro do Sul
MST_SKILLS_30253_NAME^Bright Enchantment ^ไบรท์เอนแชนท์เมนท์^Mantra Cerdas^Icicle tươi sáng ^Encantamiento brillante ^Encantamento do Brilho 
MST_SKILLS_30254_NAME^Brilliant Guard^บริลเลี่ยนการ์ด^Penjaga Brilian^Cận vệ tài giỏi^Guardia brillante^Guarda Resplandecente
MST_SKILLS_30273_NAME^Blast Umbrella^บลาสต์อัมเบลล่า^Payung Ledak^Ô nổ tung^Explosión universal^Chuva de Explosões
MST_SKILLS_30274_NAME^Bing Bang Blast^บิงแบงบลาสต์^Ledakan Bing Bang^Cú nổ Bing Bang^Big Bang^Explosão Galática
MST_SKILLS_30283_NAME^Earth Strike^เอิร์ธสไตรค์^Serbuan Bumi^Tấn công Thổ^Golpe térreo^Golpe da Terra
MST_SKILLS_30284_NAME^Gaia Strike^ไกอาสไตรค์^Serbuan Gaia^Tấn công Gaia^Golpe de Gaia^Golpe de Gaia
MST_SKILLS_30313_NAME^Forest's Force^ฟอเรสฟอร์ซ^Kekuatan Hutan^Sức mạnh của rừng^Fuerza silvana^Força da Floresta
MST_SKILLS_30314_NAME^Jungle Rage^จังเกิลเรจ^Kemarahan Rimba^Cơn thịnh nộ của rừng^Furia selvática^Fúria da Selva
MST_SKILLS_30343_NAME^Folium Sky^โฟเลี่ยมสกาย^Langit Folium^Bầu trời lá^Cielo folium^Céu de Fólio
MST_SKILLS_30344_NAME^Grass Cage^กราสเคจ^Sangkar Rumput^Kho cỏ^Jaula de hierba^Jaula de Grama
MST_SKILLS_30353_NAME^Grand Wave^แกรนด์เวฟ^Gelombang Besar^Con sóng lớn^Gran onda^Onda Grandiosa
MST_SKILLS_30354_NAME^Crack Hail^แคร็กเฮล^Badai Retakan^Thạch vũ rạn nứt^Granizo resquebrajante^Granizo Estrondoso
MST_SKILLS_30423_NAME^Brat Strike^แบรทสไตรค์^Serangan Bocah^Đòn nhóc con^Golpe de mocoso^Golpe do Moleque
MST_SKILLS_30424_NAME^Killer Ball^คิลเลอร์บอล^Bola Pembunuh^Quả bóng sát nhân^Bola asesina^Bola Assassina
MST_SKILLS_30443_NAME^Battle Steel^แบทเทิลสตีล^Baja Tempur^Kiếm cung chiến trận^Acero de batalla^Aço da Batalha
MST_SKILLS_30444_NAME^Reading Rage^รีดดิ้งเรจ^Membaca Murka^Cơn thịnh nộ truyền kỳ^Ira de interpretación^Fúria da Leitura
MST_SKILLS_30463_NAME^I'll protect my own self!^ข้าจะปกป้องตัวเอง!^Akan kulindungi diriku sendiri!^Ta sẽ tự bảo vệ mình!^¡Me protegeré a mí mismo!^Vou proteger a mim mesmo!
MST_SKILLS_30464_NAME^I'll show you my fencing!^ข้าจะแสดงวิชาดาบให้ดู!^Akan kutunjukkan anggarku!^Ngươi sẽ thấy kiếm thuật ta!^¡Te mostraré mi esgrima!^Vou mostrar minha esgrima!
MST_SKILLS_30473_NAME^Sacred Bird's Song^แซเครด เบิร์ดส ซอง^Lagu Burung Suci^Bài hát chim linh thiêng^Canción del ave sagrada^Canção do Pássaro Sagrado
MST_SKILLS_30474_NAME^Forest Master's Blessing^ฟอเรสต์ มาสเตอร์ส เบลสซิ่ง^Berkat Penguasa Hutan^Phúc lành Chủ nhân khu rừng^Bendición del maestro silvano^Bênção do Mestre da Floresta
MST_SKILLS_30503_NAME^Fairy Summon^แฟรี่ ซัมมอน^Pemanggilan Peri^Triệu Hồi Tiên^Invocación feérica^Convocação da fada
MST_SKILLS_30504_NAME^Guardian Summon^การ์เดี้ยน ซัมมอน^Pemanggilan Penjaga^Triệu Hồi Cận Vệ^Invocación guardiana^Convocação do guardião
